Hours since 00:00 Jan 1,price,fit
6440,23.87,12.8
6441,23.87,12.8
6442,23.87,12.8
6443,23.87,12.8
6444,23.87,12.8
6445,23.87,12.8
6446,23.87,12.8
6447,40.05,12.8
6448,40.05,12.8
6449,40.05,12.8
6450,40.05,12.8
6451,40.05,12.8
6452,40.05,12.8
6453,23.87,12.8
6454,23.87,12.8
6455,21.78,12.8
6456,21.78,12.8
6457,21.78,12.8
6458,21.78,12.8
6459,21.78,12.8
6460,21.78,12.8
6461,21.78,12.8
6462,21.78,12.8
6463,23.87,12.8
6464,23.87,12.8
6465,23.87,12.8
6466,23.87,12.8
6467,23.87,12.8
6468,23.87,12.8
6469,23.87,12.8
6470,23.87,12.8
6471,40.05,12.8
6472,40.05,12.8
6473,40.05,12.8
6474,40.05,12.8
6475,40.05,12.8
6476,40.05,12.8
6477,23.87,12.8
6478,23.87,12.8
6479,21.78,12.8
6480,21.78,12.8
6481,21.78,12.8
6482,21.78,12.8
6483,21.78,12.8
6484,21.78,12.8
6485,21.78,12.8
6486,21.78,12.8
6487,23.87,12.8
6488,23.87,12.8
6489,23.87,12.8
6490,23.87,12.8
6491,23.87,12.8
6492,23.87,12.8
6493,23.87,12.8
6494,23.87,12.8
6495,40.05,12.8
6496,40.05,12.8
6497,40.05,12.8
6498,40.05,12.8
6499,40.05,12.8
6500,40.05,12.8
6501,23.87,12.8
6502,23.87,12.8
6503,21.78,12.8
6504,21.78,12.8
6505,21.78,12.8
6506,21.78,12.8
6507,21.78,12.8
6508,21.78,12.8
6509,21.78,12.8
6510,21.78,12.8
6511,23.87,12.8
6512,23.87,12.8
6513,23.87,12.8
6514,23.87,12.8
6515,23.87,12.8
6516,23.87,12.8
6517,23.87,12.8
6518,23.87,12.8
6519,40.05,12.8
6520,40.05,12.8
6521,40.05,12.8
6522,40.05,12.8
6523,40.05,12.8
6524,40.05,12.8
6525,23.87,12.8
6526,23.87,12.8
6527,21.78,12.8
6528,21.78,12.8
6529,21.78,12.8
6530,21.78,12.8
6531,21.78,12.8
6532,21.78,12.8
6533,21.78,12.8
6534,21.78,12.8
6535,23.87,12.8
6536,23.87,12.8
6537,23.87,12.8
6538,23.87,12.8
6539,23.87,12.8
6540,23.87,12.8
6541,23.87,12.8
6542,23.87,12.8
6543,40.05,12.8
6544,40.05,12.8
6545,40.05,12.8
6546,40.05,12.8
6547,40.05,12.8
6548,40.05,12.8
6549,23.87,12.8
6550,23.87,12.8
6551,21.78,12.8
6552,21.78,12.8
6553,21.78,12.8
6554,21.78,12.8
6555,21.78,12.8
6556,21.78,12.8
6557,21.78,12.8
6558,21.78,12.8
6559,23.87,12.8
6560,23.87,12.8
6561,23.87,12.8
6562,23.87,12.8
6563,23.87,12.8
6564,23.87,12.8
6565,23.87,12.8
6566,23.87,12.8
6567,40.05,12.8
6568,40.05,12.8
6569,40.05,12.8
6570,40.05,12.8
6571,40.05,12.8
6572,40.05,12.8
6573,23.87,12.8
6574,23.87,12.8
6575,21.78,12.8
6576,21.78,12.8
6577,21.78,12.8
6578,21.78,12.8
6579,21.78,12.8
6580,21.78,12.8
6581,21.78,12.8
6582,21.78,12.8
6583,23.87,12.8
6584,23.87,12.8
6585,23.87,12.8
6586,23.87,12.8
6587,23.87,12.8
6588,23.87,12.8
6589,23.87,12.8
6590,23.87,12.8
6591,40.05,12.8
6592,40.05,12.8
6593,40.05,12.8
6594,40.05,12.8
6595,40.05,12.8
6596,40.05,12.8
6597,23.87,12.8
6598,23.87,12.8
6599,21.78,12.8
6600,21.78,12.8
6601,21.78,12.8
6602,21.78,12.8
6603,21.78,12.8
6604,21.78,12.8
6605,21.78,12.8
6606,21.78,12.8
6607,23.87,12.8
6608,23.87,12.8
6609,23.87,12.8
6610,23.87,12.8
6611,23.87,12.8
6612,23.87,12.8
6613,23.87,12.8
6614,23.87,12.8
6615,40.05,12.8
6616,40.05,12.8
6617,40.05,12.8
6618,40.05,12.8
6619,40.05,12.8
6620,40.05,12.8
6621,23.87,12.8
6622,23.87,12.8
6623,21.78,12.8
6624,21.78,12.8
6625,21.78,12.8
6626,21.78,12.8
6627,21.78,12.8
6628,21.78,12.8
6629,21.78,12.8
6630,21.78,12.8
6631,23.87,12.8
6632,23.87,12.8
6633,23.87,12.8
6634,23.87,12.8
6635,23.87,12.8
6636,23.87,12.8
6637,23.87,12.8
6638,23.87,12.8
6639,40.05,12.8
6640,40.05,12.8
6641,40.05,12.8
6642,40.05,12.8
6643,40.05,12.8
6644,40.05,12.8
6645,23.87,12.8
6646,23.87,12.8
6647,21.78,12.8
6648,21.78,12.8
6649,21.78,12.8
6650,21.78,12.8
6651,21.78,12.8
6652,21.78,12.8
6653,21.78,12.8
6654,21.78,12.8
6655,23.87,12.8
6656,23.87,12.8
6657,23.87,12.8
6658,23.87,12.8
6659,23.87,12.8
6660,23.87,12.8
6661,23.87,12.8
6662,23.87,12.8
6663,40.05,12.8
6664,40.05,12.8
6665,40.05,12.8
6666,40.05,12.8
6667,40.05,12.8
6668,40.05,12.8
6669,23.87,12.8
6670,23.87,12.8
6671,21.78,12.8
6672,21.78,12.8
6673,21.78,12.8
6674,21.78,12.8
6675,21.78,12.8
6676,21.78,12.8
6677,21.78,12.8
6678,21.78,12.8
6679,23.87,12.8
6680,23.87,12.8
6681,23.87,12.8
6682,23.87,12.8
6683,23.87,12.8
6684,23.87,12.8
6685,23.87,12.8
6686,23.87,12.8
6687,40.05,12.8
6688,40.05,12.8
6689,40.05,12.8
6690,40.05,12.8
6691,40.05,12.8
6692,40.05,12.8
6693,23.87,12.8
6694,23.87,12.8
6695,21.78,12.8
6696,21.78,12.8
6697,21.78,12.8
6698,21.78,12.8
6699,21.78,12.8
6700,21.78,12.8
6701,21.78,12.8
6702,21.78,12.8
6703,23.87,12.8
6704,23.87,12.8
6705,23.87,12.8
6706,23.87,12.8
6707,23.87,12.8
6708,23.87,12.8
6709,23.87,12.8
6710,23.87,12.8
6711,40.05,12.8
6712,40.05,12.8
6713,40.05,12.8
6714,40.05,12.8
6715,40.05,12.8
6716,40.05,12.8
6717,23.87,12.8
6718,23.87,12.8
6719,21.78,12.8
6720,21.78,12.8
6721,21.78,12.8
6722,21.78,12.8
6723,21.78,12.8
6724,21.78,12.8
6725,21.78,12.8
6726,21.78,12.8
6727,23.87,12.8
6728,23.87,12.8
6729,23.87,12.8
6730,23.87,12.8
6731,23.87,12.8
6732,23.87,12.8
6733,23.87,12.8
6734,23.87,12.8
6735,40.05,12.8
6736,40.05,12.8
6737,40.05,12.8
6738,40.05,12.8
6739,40.05,12.8
6740,40.05,12.8
6741,23.87,12.8
6742,23.87,12.8
6743,21.78,12.8
6744,21.78,12.8
6745,21.78,12.8
6746,21.78,12.8
6747,21.78,12.8
6748,21.78,12.8
6749,21.78,12.8
6750,21.78,12.8
6751,23.87,12.8
6752,23.87,12.8
6753,23.87,12.8
6754,23.87,12.8
6755,23.87,12.8
6756,23.87,12.8
6757,23.87,12.8
6758,23.87,12.8
6759,40.05,12.8
6760,40.05,12.8
6761,40.05,12.8
6762,40.05,12.8
6763,40.05,12.8
6764,40.05,12.8
6765,23.87,12.8
6766,23.87,12.8
6767,21.78,12.8
6768,21.78,12.8
6769,21.78,12.8
6770,21.78,12.8
6771,21.78,12.8
6772,21.78,12.8
6773,21.78,12.8
6774,21.78,12.8
6775,23.87,12.8
6776,23.87,12.8
6777,23.87,12.8
6778,23.87,12.8
6779,23.87,12.8
6780,23.87,12.8
6781,23.87,12.8
6782,23.87,12.8
6783,40.05,12.8
6784,40.05,12.8
6785,40.05,12.8
6786,40.05,12.8
6787,40.05,12.8
6788,40.05,12.8
6789,23.87,12.8
6790,23.87,12.8
6791,21.78,12.8
6792,21.78,12.8
6793,21.78,12.8
6794,21.78,12.8
6795,21.78,12.8
6796,21.78,12.8
6797,21.78,12.8
6798,21.78,12.8
6799,23.87,12.8
6800,23.87,12.8
6801,23.87,12.8
6802,23.87,12.8
6803,23.87,12.8
6804,23.87,12.8
6805,23.87,12.8
6806,23.87,12.8
6807,40.05,12.8
6808,40.05,12.8
6809,40.05,12.8
6810,40.05,12.8
6811,40.05,12.8
6812,40.05,12.8
6813,23.87,12.8
6814,23.87,12.8
6815,21.78,12.8
6816,21.78,12.8
6817,21.78,12.8
6818,21.78,12.8
6819,21.78,12.8
6820,21.78,12.8
6821,21.78,12.8
6822,21.78,12.8
6823,23.87,12.8
6824,23.87,12.8
6825,23.87,12.8
6826,23.87,12.8
6827,23.87,12.8
6828,23.87,12.8
6829,23.87,12.8
6830,23.87,12.8
6831,40.05,12.8
6832,40.05,12.8
6833,40.05,12.8
6834,40.05,12.8
6835,40.05,12.8
6836,40.05,12.8
6837,23.87,12.8
6838,23.87,12.8
6839,21.78,12.8
6840,21.78,12.8
6841,21.78,12.8
6842,21.78,12.8
6843,21.78,12.8
6844,21.78,12.8
6845,21.78,12.8
6846,21.78,12.8
6847,23.87,12.8
6848,23.87,12.8
6849,23.87,12.8
6850,23.87,12.8
6851,23.87,12.8
6852,23.87,12.8
6853,23.87,12.8
6854,23.87,12.8
6855,40.05,12.8
6856,40.05,12.8
6857,40.05,12.8
6858,40.05,12.8
6859,40.05,12.8
6860,40.05,12.8
6861,23.87,12.8
6862,23.87,12.8
6863,21.78,12.8
6864,21.78,12.8
6865,21.78,12.8
6866,21.78,12.8
6867,21.78,12.8
6868,21.78,12.8
6869,21.78,12.8
6870,21.78,12.8
6871,23.87,12.8
6872,23.87,12.8
6873,23.87,12.8
6874,23.87,12.8
6875,23.87,12.8
6876,23.87,12.8
6877,23.87,12.8
6878,23.87,12.8
6879,40.05,12.8
6880,40.05,12.8
6881,40.05,12.8
6882,40.05,12.8
6883,40.05,12.8
6884,40.05,12.8
6885,23.87,12.8
6886,23.87,12.8
6887,21.78,12.8
6888,21.78,12.8
6889,21.78,12.8
6890,21.78,12.8
6891,21.78,12.8
6892,21.78,12.8
6893,21.78,12.8
6894,21.78,12.8
6895,23.87,12.8
6896,23.87,12.8
6897,23.87,12.8
6898,23.87,12.8
6899,23.87,12.8
6900,23.87,12.8
6901,23.87,12.8
6902,23.87,12.8
6903,40.05,12.8
6904,40.05,12.8
6905,40.05,12.8
6906,40.05,12.8
6907,40.05,12.8
6908,40.05,12.8
6909,23.87,12.8
6910,23.87,12.8
6911,21.78,12.8
6912,21.78,12.8
6913,21.78,12.8
6914,21.78,12.8
6915,21.78,12.8
6916,21.78,12.8
6917,21.78,12.8
6918,21.78,12.8
6919,23.87,12.8
6920,23.87,12.8
6921,23.87,12.8
6922,23.87,12.8
6923,23.87,12.8
6924,23.87,12.8
6925,23.87,12.8
6926,23.87,12.8
6927,40.05,12.8
6928,40.05,12.8
6929,40.05,12.8
6930,40.05,12.8
6931,40.05,12.8
6932,40.05,12.8
6933,23.87,12.8
6934,23.87,12.8
6935,21.78,12.8
6936,21.78,12.8
6937,21.78,12.8
6938,21.78,12.8
6939,21.78,12.8
6940,21.78,12.8
6941,21.78,12.8
6942,21.78,12.8
6943,23.87,12.8
6944,23.87,12.8
6945,23.87,12.8
6946,23.87,12.8
6947,23.87,12.8
6948,23.87,12.8
6949,23.87,12.8
6950,23.87,12.8
6951,40.05,12.8
6952,40.05,12.8
6953,40.05,12.8
6954,40.05,12.8
6955,40.05,12.8
6956,40.05,12.8
6957,23.87,12.8
6958,23.87,12.8
6959,21.78,12.8
6960,21.78,12.8
6961,21.78,12.8
6962,21.78,12.8
6963,21.78,12.8
6964,21.78,12.8
6965,21.78,12.8
6966,21.78,12.8
6967,23.87,12.8
6968,23.87,12.8
6969,23.87,12.8
6970,23.87,12.8
6971,23.87,12.8
6972,23.87,12.8
6973,23.87,12.8
6974,23.87,12.8
6975,40.05,12.8
6976,40.05,12.8
6977,40.05,12.8
6978,40.05,12.8
6979,40.05,12.8
6980,40.05,12.8
6981,23.87,12.8
6982,23.87,12.8
6983,21.78,12.8
6984,21.78,12.8
6985,21.78,12.8
6986,21.78,12.8
6987,21.78,12.8
6988,21.78,12.8
6989,21.78,12.8
6990,21.78,12.8
6991,23.87,12.8
6992,23.87,12.8
6993,23.87,12.8
6994,23.87,12.8
6995,23.87,12.8
6996,23.87,12.8
6997,23.87,12.8
6998,23.87,12.8
6999,40.05,12.8
7000,40.05,12.8
7001,40.05,12.8
7002,40.05,12.8
7003,40.05,12.8
7004,40.05,12.8
7005,23.87,12.8
7006,23.87,12.8
7007,21.78,12.8
7008,21.78,12.8
7009,21.78,12.8
7010,21.78,12.8
7011,21.78,12.8
7012,21.78,12.8
7013,21.78,12.8
7014,21.78,12.8
7015,23.87,12.8
7016,23.87,12.8
7017,23.87,12.8
7018,23.87,12.8
7019,23.87,12.8
7020,23.87,12.8
7021,23.87,12.8
7022,23.87,12.8
7023,40.05,12.8
7024,40.05,12.8
7025,40.05,12.8
7026,40.05,12.8
7027,40.05,12.8
7028,40.05,12.8
7029,23.87,12.8
7030,23.87,12.8
7031,21.78,12.8
7032,21.78,12.8
7033,21.78,12.8
7034,21.78,12.8
7035,21.78,12.8
7036,21.78,12.8
7037,21.78,12.8
7038,21.78,12.8
7039,23.87,12.8
7040,23.87,12.8
7041,23.87,12.8
7042,23.87,12.8
7043,23.87,12.8
7044,23.87,12.8
7045,23.87,12.8
7046,23.87,12.8
7047,40.05,12.8
7048,40.05,12.8
7049,40.05,12.8
7050,40.05,12.8
7051,40.05,12.8
7052,40.05,12.8
7053,23.87,12.8
7054,23.87,12.8
7055,21.78,12.8
7056,21.78,12.8
7057,21.78,12.8
7058,21.78,12.8
7059,21.78,12.8
7060,21.78,12.8
7061,21.78,12.8
7062,21.78,12.8
7063,23.87,12.8
7064,23.87,12.8
7065,23.87,12.8
7066,23.87,12.8
7067,23.87,12.8
7068,23.87,12.8
7069,23.87,12.8
7070,23.87,12.8
7071,40.05,12.8
7072,40.05,12.8
7073,40.05,12.8
7074,40.05,12.8
7075,40.05,12.8
7076,40.05,12.8
7077,23.87,12.8
7078,23.87,12.8
7079,21.78,12.8
7080,21.78,12.8
7081,21.78,12.8
7082,21.78,12.8
7083,21.78,12.8
7084,21.78,12.8
7085,21.78,12.8
7086,21.78,12.8
7087,23.87,12.8
7088,23.87,12.8
7089,23.87,12.8
7090,23.87,12.8
7091,23.87,12.8
7092,23.87,12.8
7093,23.87,12.8
7094,23.87,12.8
7095,40.05,12.8
7096,40.05,12.8
7097,40.05,12.8
7098,40.05,12.8
7099,40.05,12.8
7100,40.05,12.8
7101,23.87,12.8
7102,23.87,12.8
7103,21.78,12.8
7104,21.78,12.8
7105,21.78,12.8
7106,21.78,12.8
7107,21.78,12.8
7108,21.78,12.8
7109,21.78,12.8
7110,21.78,12.8
7111,23.87,12.8
7112,23.87,12.8
7113,23.87,12.8
7114,23.87,12.8
7115,23.87,12.8
7116,23.87,12.8
7117,23.87,12.8
7118,23.87,12.8
7119,40.05,12.8
7120,40.05,12.8
7121,40.05,12.8
7122,40.05,12.8
7123,40.05,12.8
7124,40.05,12.8
7125,23.87,12.8
7126,23.87,12.8
7127,21.78,12.8
7128,21.78,12.8
7129,21.78,12.8
7130,21.78,12.8
7131,21.78,12.8
7132,21.78,12.8
7133,21.78,12.8
7134,21.78,12.8
7135,23.87,12.8
7136,23.87,12.8
7137,23.87,12.8
7138,23.87,12.8
7139,23.87,12.8
7140,23.87,12.8
7141,23.87,12.8
7142,23.87,12.8
7143,40.05,12.8
7144,40.05,12.8
7145,40.05,12.8
7146,40.05,12.8
7147,40.05,12.8
7148,40.05,12.8
7149,23.87,12.8
7150,23.87,12.8
7151,21.78,12.8
7152,21.78,12.8
7153,21.78,12.8
7154,21.78,12.8
7155,21.78,12.8
7156,21.78,12.8
7157,21.78,12.8
7158,21.78,12.8
7159,23.87,12.8
7160,23.87,12.8
7161,23.87,12.8
7162,23.87,12.8
7163,23.87,12.8
7164,23.87,12.8
7165,23.87,12.8
7166,23.87,12.8
7167,40.05,12.8
7168,40.05,12.8
7169,40.05,12.8
7170,40.05,12.8
7171,40.05,12.8
7172,40.05,12.8
7173,23.87,12.8
7174,23.87,12.8
7175,21.78,12.8
7176,21.78,12.8
7177,21.78,12.8
7178,21.78,12.8
7179,21.78,12.8
7180,21.78,12.8
7181,21.78,12.8
7182,21.78,12.8
7183,23.87,12.8
7184,23.87,12.8
7185,23.87,12.8
7186,23.87,12.8
7187,23.87,12.8
7188,23.87,12.8
7189,23.87,12.8
7190,23.87,12.8
7191,40.05,12.8
7192,40.05,12.8
7193,40.05,12.8
7194,40.05,12.8
7195,40.05,12.8
7196,40.05,12.8
7197,23.87,12.8
7198,23.87,12.8
7199,21.78,12.8
7200,21.78,12.8
7201,21.78,12.8
7202,21.78,12.8
7203,21.78,12.8
7204,21.78,12.8
7205,21.78,12.8
7206,21.78,12.8
7207,23.87,12.8
7208,23.87,12.8
7209,23.87,12.8
7210,23.87,12.8
7211,23.87,12.8
7212,23.87,12.8
7213,23.87,12.8
7214,23.87,12.8
7215,40.05,12.8
7216,40.05,12.8
7217,40.05,12.8
7218,40.05,12.8
7219,40.05,12.8
7220,40.05,12.8
7221,23.87,12.8
7222,23.87,12.8
7223,21.78,12.8
7224,21.78,12.8
7225,21.78,12.8
7226,21.78,12.8
7227,21.78,12.8
7228,21.78,12.8
7229,21.78,12.8
7230,21.78,12.8
7231,23.87,12.8
7232,23.87,12.8
7233,23.87,12.8
7234,23.87,12.8
7235,23.87,12.8
7236,23.87,12.8
7237,23.87,12.8
7238,23.87,12.8
7239,40.05,12.8
7240,40.05,12.8
7241,40.05,12.8
7242,40.05,12.8
7243,40.05,12.8
7244,40.05,12.8
7245,23.87,12.8
7246,23.87,12.8
7247,21.78,12.8
7248,21.78,12.8
7249,21.78,12.8
7250,21.78,12.8
7251,21.78,12.8
7252,21.78,12.8
7253,21.78,12.8
7254,21.78,12.8
7255,23.87,12.8
7256,23.87,12.8
7257,23.87,12.8
7258,23.87,12.8
7259,23.87,12.8
7260,23.87,12.8
7261,23.87,12.8
7262,23.87,12.8
7263,40.05,12.8
7264,40.05,12.8
7265,40.05,12.8
7266,40.05,12.8
7267,40.05,12.8
7268,40.05,12.8
7269,23.87,12.8
7270,23.87,12.8
7271,21.78,12.8
7272,21.78,12.8
7273,21.78,12.8
7274,21.78,12.8
7275,21.78,12.8
7276,21.78,12.8
7277,21.78,12.8
7278,21.78,12.8
7279,23.87,12.8
7280,23.87,12.8
7281,23.87,12.8
7282,23.87,12.8
7283,23.87,12.8
7284,23.87,12.8
7285,23.87,12.8
7286,23.87,12.8
7287,40.05,12.8
7288,40.05,12.8
7289,40.05,12.8
7290,40.05,12.8
7291,40.05,12.8
7292,40.05,12.8
7293,23.87,12.8
7294,23.87,12.8
7295,21.78,12.8
7296,21.78,12.8
7297,21.78,12.8
7298,21.78,12.8
7299,21.78,12.8
7300,21.78,12.8
7301,21.78,12.8
7302,21.78,12.8
7303,23.87,12.8
7304,23.87,12.8
7305,23.87,12.8
7306,23.87,12.8
7307,23.87,12.8
7308,23.87,12.8
7309,23.87,12.8
7310,23.87,12.8
7311,40.05,12.8
7312,40.05,12.8
7313,40.05,12.8
7314,40.05,12.8
7315,40.05,12.8
7316,40.05,12.8
7317,23.87,12.8
7318,23.87,12.8
7319,21.78,12.8
7320,21.78,12.8
7321,21.78,12.8
7322,21.78,12.8
7323,21.78,12.8
7324,21.78,12.8
7325,21.78,12.8
7326,21.78,12.8
7327,23.87,12.8
7328,23.87,12.8
7329,23.87,12.8
7330,23.87,12.8
7331,23.87,12.8
7332,23.87,12.8
7333,23.87,12.8
7334,23.87,12.8
7335,40.05,12.8
7336,40.05,12.8
7337,40.05,12.8
7338,40.05,12.8
7339,40.05,12.8
7340,40.05,12.8
7341,23.87,12.8
7342,23.87,12.8
7343,21.78,12.8
7344,21.78,12.8
7345,21.78,12.8
7346,21.78,12.8
7347,21.78,12.8
7348,21.78,12.8
7349,21.78,12.8
7350,21.78,12.8
7351,23.87,12.8
7352,23.87,12.8
7353,23.87,12.8
7354,23.87,12.8
7355,23.87,12.8
7356,23.87,12.8
7357,23.87,12.8
7358,23.87,12.8
7359,40.05,12.8
7360,40.05,12.8
7361,40.05,12.8
7362,40.05,12.8
7363,40.05,12.8
7364,40.05,12.8
7365,23.87,12.8
7366,23.87,12.8
7367,21.78,12.8
7368,21.78,12.8
7369,21.78,12.8
7370,21.78,12.8
7371,21.78,12.8
7372,21.78,12.8
7373,21.78,12.8
7374,21.78,12.8
7375,23.87,12.8
7376,23.87,12.8
7377,23.87,12.8
7378,23.87,12.8
7379,23.87,12.8
7380,23.87,12.8
7381,23.87,12.8
7382,23.87,12.8
7383,40.05,12.8
7384,40.05,12.8
7385,40.05,12.8
7386,40.05,12.8
7387,40.05,12.8
7388,40.05,12.8
7389,23.87,12.8
7390,23.87,12.8
7391,21.78,12.8
7392,21.78,12.8
7393,21.78,12.8
7394,21.78,12.8
7395,21.78,12.8
7396,21.78,12.8
7397,21.78,12.8
7398,21.78,12.8
7399,23.87,12.8
7400,23.87,12.8
7401,23.87,12.8
7402,23.87,12.8
7403,23.87,12.8
7404,23.87,12.8
7405,23.87,12.8
7406,23.87,12.8
7407,40.05,12.8
7408,40.05,12.8
7409,40.05,12.8
7410,40.05,12.8
7411,40.05,12.8
7412,40.05,12.8
7413,23.87,12.8
7414,23.87,12.8
7415,21.78,12.8
7416,21.78,12.8
7417,21.78,12.8
7418,21.78,12.8
7419,21.78,12.8
7420,21.78,12.8
7421,21.78,12.8
7422,21.78,12.8
7423,23.87,12.8
7424,23.87,12.8
7425,23.87,12.8
7426,23.87,12.8
7427,23.87,12.8
7428,23.87,12.8
7429,23.87,12.8
7430,23.87,12.8
7431,40.05,12.8
7432,40.05,12.8
7433,40.05,12.8
7434,40.05,12.8
7435,40.05,12.8
7436,40.05,12.8
7437,23.87,12.8
7438,23.87,12.8
7439,21.78,12.8
7440,21.78,12.8
7441,21.78,12.8
7442,21.78,12.8
7443,21.78,12.8
7444,21.78,12.8
7445,21.78,12.8
7446,21.78,12.8
7447,23.87,12.8
7448,23.87,12.8
7449,23.87,12.8
7450,23.87,12.8
7451,23.87,12.8
7452,23.87,12.8
7453,23.87,12.8
7454,23.87,12.8
7455,40.05,12.8
7456,40.05,12.8
7457,40.05,12.8
7458,40.05,12.8
7459,40.05,12.8
7460,40.05,12.8
7461,23.87,12.8
7462,23.87,12.8
7463,21.78,12.8
7464,21.78,12.8
7465,21.78,12.8
7466,21.78,12.8
7467,21.78,12.8
7468,21.78,12.8
7469,21.78,12.8
7470,21.78,12.8
7471,23.87,12.8
7472,23.87,12.8
7473,23.87,12.8
7474,23.87,12.8
7475,23.87,12.8
7476,23.87,12.8
7477,23.87,12.8
7478,23.87,12.8
7479,40.05,12.8
7480,40.05,12.8
7481,40.05,12.8
7482,40.05,12.8
7483,40.05,12.8
7484,40.05,12.8
7485,23.87,12.8
7486,23.87,12.8
7487,21.78,12.8
7488,21.78,12.8
7489,21.78,12.8
7490,21.78,12.8
7491,21.78,12.8
7492,21.78,12.8
7493,21.78,12.8
7494,21.78,12.8
7495,23.87,12.8
7496,23.87,12.8
7497,23.87,12.8
7498,23.87,12.8
7499,23.87,12.8
7500,23.87,12.8
7501,23.87,12.8
7502,23.87,12.8
7503,40.05,12.8
7504,40.05,12.8
7505,40.05,12.8
7506,40.05,12.8
7507,40.05,12.8
7508,40.05,12.8
7509,23.87,12.8
7510,23.87,12.8
7511,21.78,12.8
7512,21.78,12.8
7513,21.78,12.8
7514,21.78,12.8
7515,21.78,12.8
7516,21.78,12.8
7517,21.78,12.8
7518,21.78,12.8
7519,23.87,12.8
7520,23.87,12.8
7521,23.87,12.8
7522,23.87,12.8
7523,23.87,12.8
7524,23.87,12.8
7525,23.87,12.8
7526,23.87,12.8
7527,40.05,12.8
7528,40.05,12.8
7529,40.05,12.8
7530,40.05,12.8
7531,40.05,12.8
7532,40.05,12.8
7533,23.87,12.8
7534,23.87,12.8
7535,21.78,12.8
7536,21.78,12.8
7537,21.78,12.8
7538,21.78,12.8
7539,21.78,12.8
7540,21.78,12.8
7541,21.78,12.8
7542,21.78,12.8
7543,23.87,12.8
7544,23.87,12.8
7545,23.87,12.8
7546,23.87,12.8
7547,23.87,12.8
7548,23.87,12.8
7549,23.87,12.8
7550,23.87,12.8
7551,40.05,12.8
7552,40.05,12.8
7553,40.05,12.8
7554,40.05,12.8
7555,40.05,12.8
7556,40.05,12.8
7557,23.87,12.8
7558,23.87,12.8
7559,21.78,12.8
7560,21.78,12.8
7561,21.78,12.8
7562,21.78,12.8
7563,21.78,12.8
7564,21.78,12.8
7565,21.78,12.8
7566,21.78,12.8
7567,23.87,12.8
7568,23.87,12.8
7569,23.87,12.8
7570,23.87,12.8
7571,23.87,12.8
7572,23.87,12.8
7573,23.87,12.8
7574,23.87,12.8
7575,40.05,12.8
7576,40.05,12.8
7577,40.05,12.8
7578,40.05,12.8
7579,40.05,12.8
7580,40.05,12.8
7581,23.87,12.8
7582,23.87,12.8
7583,21.78,12.8
7584,21.78,12.8
7585,21.78,12.8
7586,21.78,12.8
7587,21.78,12.8
7588,21.78,12.8
7589,21.78,12.8
7590,21.78,12.8
7591,23.87,12.8
7592,23.87,12.8
7593,23.87,12.8
7594,23.87,12.8
7595,23.87,12.8
7596,23.87,12.8
7597,23.87,12.8
7598,23.87,12.8
7599,40.05,12.8
7600,40.05,12.8
7601,40.05,12.8
7602,40.05,12.8
7603,40.05,12.8
7604,40.05,12.8
7605,23.87,12.8
7606,23.87,12.8
7607,21.78,12.8
7608,21.78,12.8
7609,21.78,12.8
7610,21.78,12.8
7611,21.78,12.8
7612,21.78,12.8
7613,21.78,12.8
7614,21.78,12.8
7615,23.87,12.8
7616,23.87,12.8
7617,23.87,12.8
7618,23.87,12.8
7619,23.87,12.8
7620,23.87,12.8
7621,23.87,12.8
7622,23.87,12.8
7623,40.05,12.8
7624,40.05,12.8
7625,40.05,12.8
7626,40.05,12.8
7627,40.05,12.8
7628,40.05,12.8
7629,23.87,12.8
7630,23.87,12.8
7631,21.78,12.8
7632,21.78,12.8
7633,21.78,12.8
7634,21.78,12.8
7635,21.78,12.8
7636,21.78,12.8
7637,21.78,12.8
7638,21.78,12.8
7639,23.87,12.8
7640,23.87,12.8
7641,23.87,12.8
7642,23.87,12.8
7643,23.87,12.8
7644,23.87,12.8
7645,23.87,12.8
7646,23.87,12.8
7647,40.05,12.8
7648,40.05,12.8
7649,40.05,12.8
7650,40.05,12.8
7651,40.05,12.8
7652,40.05,12.8
7653,23.87,12.8
7654,23.87,12.8
7655,21.78,12.8
7656,21.78,12.8
7657,21.78,12.8
7658,21.78,12.8
7659,21.78,12.8
7660,21.78,12.8
7661,21.78,12.8
7662,21.78,12.8
7663,23.87,12.8
7664,23.87,12.8
7665,23.87,12.8
7666,23.87,12.8
7667,23.87,12.8
7668,23.87,12.8
7669,23.87,12.8
7670,23.87,12.8
7671,40.05,12.8
7672,40.05,12.8
7673,40.05,12.8
7674,40.05,12.8
7675,40.05,12.8
7676,40.05,12.8
7677,23.87,12.8
7678,23.87,12.8
7679,21.78,12.8
7680,21.78,12.8
7681,21.78,12.8
7682,21.78,12.8
7683,21.78,12.8
7684,21.78,12.8
7685,21.78,12.8
7686,21.78,12.8
7687,23.87,12.8
7688,23.87,12.8
7689,23.87,12.8
7690,23.87,12.8
7691,23.87,12.8
7692,23.87,12.8
7693,23.87,12.8
7694,23.87,12.8
7695,40.05,12.8
7696,40.05,12.8
7697,40.05,12.8
7698,40.05,12.8
7699,40.05,12.8
7700,40.05,12.8
7701,23.87,12.8
7702,23.87,12.8
7703,21.78,12.8
7704,21.78,12.8
7705,21.78,12.8
7706,21.78,12.8
7707,21.78,12.8
7708,21.78,12.8
7709,21.78,12.8
